选 O
元 O
戎 O
， O
只 O
在 O
军 O
中 O
火 O
德 O
天 B
蓬 I
， O
自 O
有 O
神 O
通 O
。 O

若 O
不 O
是 O
芊 O
建 O
来 O
说 O
就 O
里 O
， O
白 O
破 O
了 O
这 O
厮 O
谎 O
， O
险 O
些 O
儿 O
被 O
赚 O
入 O
天 B
罗 I
地 I
网 I
。 O

小 O
娘 O
子 O
是 O
瑶 O
台 O
阆 O
苑 O
神 O
仙 O
， O
蔡 O
状 O
元 O
是 O
天 B
禄 I
石 I
渠 I
贵 O
客 O
。 O

小 O
姐 O
是 O
瑶 O
池 O
阆 O
苑 O
神 O
仙 O
， O
状 O
元 O
是 O
天 B
禄 I
石 I
渠 I
贵 O
客 O
。 O

召 O
问 O
鬼 O
神 O
， O
或 O
前 O
宣 O
室 O
之 O
席 O
; O
光 O
传 O
太 O
乙 O
， O
时 O
分 O
天 B
禄 I
之 I
藜 I
。 O

晓 O
开 O
阊 O
阖 O
庆 O
天 B
申 I
， O
九 O
五 O
龙 O
飞 O
第 O
一 O
春 O
。 O

- O
白 O
- O
… O
… O
晋 O
文 O
公 O
会 O
诸 O
侯 O
践 O
土 O
， O
天 B
王 I
狩 I
于 I
河 I
阳 I
。 O

咱 O
人 O
要 O
修 O
天 B
爵 I
， O
正 O
方 O
寸 O
。 O

想 O
急 O
煎 O
煎 O
人 O
多 O
情 O
人 O
去 O
了 O
， O
和 O
青 O
湛 O
湛 O
天 B
有 I
情 I
天 I
亦 I
老 I
。 O

天 B
有 I
情 I
天 I
亦 I
老 I
， O
春 O
有 O
意 O
春 O
须 O
瘦 O
。 O

现 O
放 O
着 O
中 O
书 O
省 O
， O
鼎 B
鼐 I
调 I
和 I
， O
枢 O
密 O
院 O
将 O
边 O
关 O
事 O
领 O
掇 O
。 O

待 O
据 O
六 O
合 O
， O
要 O
并 O
一 O
锅 O
， O
其 O
中 O
有 O
千 O
万 O
人 O
我 O
， O
各 O
有 O
天 B
时 I
地 I
利 I
人 I
和 I
。 O

今 O
夜 O
凄 O
凉 O
， O
懒 O
扣 O
红 O
牙 O
， O
憔 O
悴 O
三 B
郎 I
。 O

哎 O
! O
三 O
郎 B
， I
睡 I
海 I
棠 I
， I
都 I
则 I
为 I
一 I
曲 I
舞 I
霓 I
裳 I
。 I
- I
高 I
克 I
礼 I
〔 I
越 I
调 I
· I
黄 I
蔷 I
薇 I
过 I
庆 I
元 I
贞 I
〕 I
- I
这 I
一 I
小 I
令 I
讥 I
刺 I
唐 I
玄 I
宗 I
为 I
宠 I
贵 I
妃 I
而 I
荒 I
废 I
朝 I
政 I
， I
引 I
起 I
安 I
史 I
之 I
乱 I
。 I
“ I
睡 I
海 I
棠 I
” I
指 I
杨 I
妃 I
， I
参 I
见 I
“ I
海 I
棠 I
春 I
睡 I
” I
条 I
。 I
③ I
可 I
知 I
道 I
天 I
宝 O
三 O
郎 O
爱 O
羽 O
衣 O
， O
险 O
送 O
了 O
华 O
夷 O
。 O

想 O
双 O
星 O
心 O
事 O
密 O
话 O
头 O
长 O
， O
七 O
月 O
七 O
， O
回 O
首 O
笑 O
三 B
郎 I
。 O

天 B
孙 I
标 O
致 O
， O
依 O
旧 O
笑 O
春 O
风 O
。 O

天 B
孙 I
一 O
夜 O
停 O
机 O
暇 O
， O
人 O
世 O
千 O
家 O
乞 O
巧 O
忙 O
。 O

想 O
当 O
日 O
那 O
天 B
孙 I
和 O
董 O
永 O
曾 O
把 O
琼 O
梭 O
弄 O
。 O

今 O
逢 O
七 O
夕 O
， O
妾 O
身 O
设 O
瓜 O
果 O
之 O
会 O
， O
问 O
天 B
孙 I
乞 O
巧 O
哩 O
。 O

云 O
林 O
深 O
， O
市 O
朝 O
远 O
， O
遮 O
莫 O
是 O
天 B
子 I
呼 I
来 I
不 I
上 I
船 I
， O
饮 O
兴 O
陶 O
然 O
。 O

登 O
雁 O
宕 O
惊 O
潜 O
木 O
客 O
， O
涉 O
龙 O
门 O
啸 O
起 O
天 B
吴 I
。 O

拼 O
着 O
个 O
赚 O
刘 O
晨 O
笑 O
入 O
桃 O
源 O
洞 O
， O
到 O
后 O
来 O
天 B
台 I
山 I
下 O
再 O
相 O
逢 O
。 O

我 O
不 O
曾 O
流 O
水 O
出 O
天 B
台 I
， O
你 O
怎 O
么 O
走 O
马 O
到 O
章 O
台 O
? O

俺 O
住 O
处 O
路 O
接 O
天 B
台 I
近 O
， O
… O
… O
俺 O
那 O
里 O
有 O
的 O
是 O
秦 O
人 O
晋 O
人 O
。 O

我 O
为 O
你 O
曾 O
下 O
巫 O
山 B
， I
你 I
为 I
我 I
误 I
入 I
天 I
台 O
。 O

我 O
只 O
问 O
曲 O
江 O
里 O
水 O
， O
比 O
那 O
天 B
台 I
较 O
远 O
， O
今 O
日 O
和 O
刘 O
郎 O
相 O
见 O
。 O

第 O
一 O
遍 O
天 B
台 I
山 I
与 O
刘 O
晨 O
配 O
偶 O
， O
第 O
二 O
遍 O
谒 O
浆 O
处 O
把 O
崔 O
护 O
等 O
候 O
。 O

食 O
天 B
厨 I
之 O
廪 O
禄 O
， O
平 O
治 O
郡 O
之 O
刑 O
名 O
。 O

同 O
四 B
皓 I
访 O
商 O
颜 O
， O
笑 O
人 O
间 O
， O
无 O
处 O
不 O
邯 O
郸 O
。 O

争 O
如 O
四 B
皓 I
仙 O
， O
不 O
愿 O
三 O
公 O
位 O
， O
寻 O
一 O
个 O
稳 O
便 O
处 O
闲 O
坐 O
地 O
。 O

皋 O
陶 O
既 O
举 O
不 O
仁 O
远 O
， O
四 B
皓 I
出 O
而 O
汉 O
祚 O
安 O
。 O

我 O
甘 O
心 O
追 O
四 B
皓 I
， O
回 O
首 O
也 O
叹 O
三 O
间 O
。 O

钱 O
唐 O
故 O
址 O
， O
东 O
吴 O
霸 O
业 O
， O
南 O
渡 O
京 O
师 O
， O
其 O
间 O
四 B
百 I
八 I
十 I
寺 I
， O
不 O
似 O
当 O
时 O
。 O

你 O
问 O
我 O
姓 O
甚 O
名 O
谁 O
… O
… O
可 O
不 O
道 O
四 B
海 I
皆 I
兄 I
弟 I
。 O

如 O
今 O
等 O
讨 O
人 O
衣 O
， O
似 O
剥 O
了 O
身 O
上 O
一 O
张 O
皮 O
， O
谁 O
想 O
四 B
海 I
之 I
内 I
皆 I
兄 I
弟 I
? O

那 O
其 O
间 O
鼎 B
足 I
三 I
分 I
豪 O
气 O
强 O
， O
魏 O
吴 O
刘 O
英 O
俊 O
广 O
， O
则 O
不 O
如 O
蜀 O
主 O
三 O
请 O
卧 O
龙 O
冈 O
。 O

配 O
四 B
圣 I
十 I
哲 I
， O
定 O
七 O
政 O
三 O
才 O
， O
君 O
圣 O
明 O
威 O
伏 O
了 O
四 O
海 O
， O
敢 O
则 O
他 O
这 O
庙 O
堂 O
臣 O
八 O
辅 O
三 O
台 O
。 O

四 B
圣 I
首 O
弥 O
纶 O
， O
道 O
阴 O
阳 O
， O
说 O
鬼 O
神 O
。 O

唐 B
明 I
皇 I
游 I
广 I
寒 I
， O
李 O
谪 O
仙 O
问 O
姮 O
娥 O
。 O

去 O
年 O
八 O
月 O
中 O
秋 O
， O
梦 O
游 B
月 O
宫 O
， O
见 O
嫦 O
娥 O
之 O
貌 O
， O
人 O
间 O
少 O
有 O
。 O

昔 O
日 O
唐 B
太 I
宗 I
杀 I
兄 I
在 O
前 O
殿 O
， O
囚 O
父 O
在 O
后 O
宫 O
。 O

兄 O
弟 O
是 O
同 B
气 I
连 I
枝 I
， O
妻 O
子 O
是 O
多 O
情 O
伴 O
侣 O
。 O

安 O
然 O
， O
同 B
效 I
鹣 I
鹣 O
， O
为 O
取 O
功 O
名 O
， O
反 O
成 O
抛 O
闪 O
。 O

伤 O
心 O
莫 O
唱 O
， O
南 O
朝 O
旧 O
曲 O
， O
司 B
马 I
泪 I
痕 I
多 O
。 O
- O
杨 O
果 O
〔 O
越 O
调 O
· O
小 O
桃 O
红 O
〕 O
- O
“ O
司 O
马 O
泪 O
痕 O
” O
比 O
喻 O
一 O
个 O
游 O
子 O
的 O
相 O
思 O
之 O
情 O
。 O
② O
哀 O
弦 O
恰 O
似 O
愁 O
人 O
消 O
瘦 O
， O
泪 O
盈 O
眸 O
， O
江 O
州 O
司 O
马 O
别 O
离 O
后 O
。 O

送 O
客 O
时 O
， O
秋 O
江 O
冷 O
， O
商 O
女 O
琵 O
琶 O
断 O
肠 O
声 O
， O
可 O
知 O
道 O
司 B
马 I
和 O
愁 O
听 O
。 O

恰 O
才 O
个 O
笑 O
呵 O
呵 O
， O
都 O
做 O
了 O
江 O
州 O
司 B
马 I
泪 I
痕 I
多 O
。 O

你 O
比 O
着 O
东 O
晋 O
谢 O
安 O
才 O
艺 O
浅 O
， O
比 O
着 O
江 O
州 O
司 B
马 I
泪 I
痕 I
多 O
。 O

钱 O
塘 O
江 O
上 O
亲 O
曾 O
住 O
， O
司 B
马 I
槱 I
不 O
是 O
村 O
父 O
， O
《 O
缕 O
金 O
衣 O
》 O
唱 O
彻 O
流 O
年 O
， O
几 O
阵 O
纱 O
窗 O
梅 O
雨 O
。 O

锦 O
帐 O
琵 O
琶 O
， O
司 B
空 I
听 I
惯 I
， O
险 O
教 O
人 O
唤 O
小 O
蛮 O
。 O

我 O
怎 O
比 O
司 B
空 I
见 I
惯 I
当 O
寻 O
常 O
， O
才 O
离 O
了 O
一 O
时 O
半 O
刻 O
， O
恰 O
便 O
似 O
三 O
暑 O
十 O
霜 O
。 O

坐 O
上 O
闲 O
情 O
， O
樽 O
前 O
清 O
唱 O
， O
是 O
司 B
空 I
也 O
断 O
肠 O
。 O

举 O
止 O
温 O
柔 O
娇 O
风 O
韵 O
， O
司 B
空 I
见 I
也 I
索 I
销 I
魂 I
。 I
- I
王 I
仲 I
元 I
[ I
中 I
吕 I
· I
普 I
天 I
乐 I
] I
- I
反 I
用 I
刘 I
禹 I
锡 I
诗 I
意 I
， I
是 I
说 I
歌 I
妓 I
色 I
艺 I
双 I
全 I
， I
即 I
便 I
李 I
司 I
空 I
见 I
了 I
也 I
要 I
动 I
心 I
。 I
⑤ I
这 I
的 I
是 I
主 I
人 I
情 I
重 I
出 I
红 I
妆 I
， I
怎 I
做 I
得 I
司 I
空 I
见 I
惯 I
只 O
寻 O
常 O
。 O

从 O
来 O
不 O
信 O
叔 B
孙 I
礼 I
， O
今 O
日 O
方 O
知 O
天 O
子 O
尊 O
。 O

他 O
日 O
寄 O
书 O
双 B
鲤 I
， O
顺 O
流 O
过 O
， O
钓 O
台 O
三 O
月 O
。 O

羞 O
看 O
双 B
飞 I
燕 I
， O
交 O
彩 O
入 O
空 O
虚 O
。 O

香 O
闺 O
掩 O
， O
珠 O
帘 O
镇 O
垂 O
， O
不 O
肯 O
放 O
燕 B
双 I
飞 O
。 O

我 O
本 O
是 O
个 O
花 O
一 O
攒 O
锦 O
一 O
簇 O
， O
芙 O
蓉 O
亭 O
有 O
情 O
有 O
意 O
双 B
飞 I
燕 I
。 O

藕 O
池 O
中 O
锯 O
折 O
并 O
头 O
莲 O
， O
泥 O
窝 O
里 O
掐 O
杀 O
双 B
飞 I
燕 I
。 O

休 O
抝 O
折 O
并 O
头 O
莲 O
， O
莫 O
掐 O
杀 O
双 B
飞 I
燕 I
。 O

自 O
从 O
少 O
个 O
苏 O
卿 B
， I
闲 I
煞 I
豫 I
章 I
城 I
。 I
- I
商 I
道 I
套 I
曲 I
[ I
双 I
调 O
· O
夜 O
行 O
船 O
] O
， O
[ O
风 O
入 O
松 O
] O
- O
以 O
苏 O
卿 O
喻 O
心 O
上 O
人 O
。 O
② O
莫 O
不 O
是 O
丽 O
春 O
园 O
苏 O
卿 O
的 O
后 O
身 O
， O
多 O
应 O
是 O
西 O
厢 O
下 O
莺 O
莺 O
的 O
影 O
神 O
。 O

无 O
钱 O
难 O
解 O
双 B
生 O
闷 O
， O
有 O
钞 O
能 O
驱 O
倩 O
女 O
魂 O
。 O

想 O
苏 O
卿 B
也 I
识 I
见 I
浅 I
， I
当 I
时 I
你 I
眼 I
前 I
， I
若 I
选 I
， I
谁 I
俊 I
似 I
双 I
知 O
县 O
。 O

看 O
看 O
的 O
相 O
思 O
成 O
病 O
， O
怕 O
见 O
的 O
是 O
八 O
扇 O
帏 O
屏 O
。 O
一 O
扇 O
儿 O
双 B
渐 I
小 I
卿 I
， O
一 O
扇 O
儿 O
君 O
瑞 O
莺 O
莺 O
。 O
- O
佚 O
名 O
[ O
中 O
吕 O
· O
快 O
活 O
三 O
过 O
朝 O
天 O
子 O
] O
- O
此 O
指 O
帏 O
屏 O
上 O
所 O
画 O
的 O
双 O
渐 O
小 O
卿 O
的 O
故 O
事 O
。 O
⑥ O
苏 O
小 O
卿 O
风 O
尘 O
意 O
懒 O
， O
双 O
通 O
叔 O
名 O
利 O
相 O
干 O
。 O

那 O
苏 O
小 O
卿 B
不 I
辨 I
贤 I
愚 I
， I
比 I
如 I
我 I
五 I
十 I
年 I
不 I
见 I
双 I
通 O
叔 O
， O
休 O
道 O
是 O
苏 O
妈 O
妈 O
… O
… O
我 O
怎 O
肯 O
跟 O
将 O
那 O
贩 O
茶 O
的 O
冯 O
魁 O
去 O
! O

哎 O
， O
你 O
个 O
双 B
郎 O
子 O
弟 O
， O
安 O
排 O
下 O
金 O
冠 O
霞 O
帔 O
。 O

闲 O
只 O
管 O
银 O
河 O
问 O
双 B
星 I
， O
无 O
蹊 O
径 O
。 O

浅 O
醉 O
微 O
醒 O
， O
谁 O
伴 O
云 O
屏 O
。 O
今 O
夜 O
新 O
凉 O
。 O
卧 O
看 O
双 B
星 I
。 O

现 O
如 O
今 O
拥 O
双 B
凫 I
做 O
宰 O
臣 O
， O
许 O
下 O
我 O
五 O
花 O
诰 O
为 O
县 O
君 O
。 O

呀 O
! O
理 O
会 O
得 O
么 O
? O
她 O
是 O
玉 O
皇 O
殿 O
前 O
掌 O
书 B
仙 I
， O
一 O
点 O
尘 O
心 O
谪 O
九 O
天 O
。 O
莫 O
怪 O
兰 O
香 O
熏 O
透 O
骨 O
， O
霞 O
衣 O
曾 O
惹 O
御 O
炉 O
烟 O
。 O

人 O
都 O
道 O
书 B
中 I
自 I
有 I
千 I
钟 I
粟 I
， O
怎 O
生 O
来 O
偏 O
着 O
我 O
风 O
雪 O
混 O
樵 O
渔 O
? O

到 O
来 O
日 O
你 O
可 O
便 O
牵 O
羊 O
携 O
酒 O
来 O
相 O
贺 O
， O
你 O
看 O
道 O
是 O
谁 O
家 O
结 O
下 O
丝 B
萝 I
。 O

攀 O
桂 O
步 O
蟾 O
宫 O
， O
岂 O
料 O
丝 B
萝 I
在 O
乔 O
木 O
。 O

丝 B
萝 I
共 O
结 O
， O
蒹 O
葭 O
可 O
依 O
， O
桑 O
梓 O
相 O
连 O
。 O

丝 B
萝 I
虽 O
喜 O
依 O
乔 O
木 O
， O
椿 O
树 O
还 O
怜 O
老 O
岁 O
寒 O
， O
偷 O
将 O
珠 O
泪 O
弹 O
。 O

从 O
今 O
后 O
立 O
功 O
名 O
写 O
入 O
麒 O
麟 O
画 O
， O
结 O
丝 B
萝 I
配 O
上 O
菱 O
花 O
镜 O
。 O

似 O
瓜 O
缠 O
葛 O
藟 O
， O
松 O
附 O
丝 B
萝 I
， O
几 O
年 O
间 O
破 O
镜 O
重 O
圆 O
， O
今 O
日 O
里 O
断 O
钗 O
重 O
合 O
。 O

行 O
看 O
取 O
， O
朝 O
紫 O
宸 O
， O
凤 O
池 O
鳌 O
禁 O
听 O
丝 B
纶 I
。 O

九 O
重 O
恩 O
命 O
下 O
丝 B
纶 I
， O
夫 O
妇 O
荣 O
华 O
世 O
罕 O
闻 O
。 O

想 O
着 O
那 O
丝 B
纶 I
阁 O
上 O
， O
常 O
则 O
是 O
紫 O
薇 O
花 O
对 O
紫 O
薇 O
郎 O
。 O

直 O
等 O
待 O
凤 O
凰 O
池 O
上 O
听 O
丝 B
纶 I
， O
宫 O
袍 O
赐 O
出 O
绿 O
罗 O
新 O
。 O

我 O
若 O
得 O
那 O
魏 B
徵 I
剑 I
来 I
， I
我 I
可 I
也 I
敢 I
驱 I
上 I
斩 I
龙 I
台 O
。 O

你 O
贪 O
鸳 O
侣 O
守 O
着 O
凤 O
帏 O
， O
只 O
怕 O
误 O
了 O
你 O
鹏 O
程 O
鹗 B
荐 I
的 O
消 O
息 O
。 O

端 O
的 O
个 O
这 O
场 O
收 O
拾 O
了 O
龙 O
争 O
虎 O
斗 O
心 O
， O
结 O
果 O
了 O
鹗 B
荐 I
鹏 O
抟 O
力 O
。 O

香 B
水 I
鸳 O
鸯 O
去 O
， O
酒 O
城 O
倾 O
坠 O
。 O

人 O
都 O
道 O
降 O
长 O
生 O
蓬 O
岛 O
仙 O
乡 O
， O
跻 O
寿 O
考 O
香 B
山 I
老 I
宿 I
， O
乐 O
升 O
平 O
洛 O
社 O
耆 O
英 O
。 O

香 B
奁 I
名 O
满 O
青 O
楼 O
， O
羽 O
衣 O
人 O
在 O
黄 O
州 O
。 O

梧 O
桐 O
雨 O
凋 O
零 O
了 O
海 O
棠 O
， O
荔 O
枝 O
尘 O
埋 O
没 O
了 O
香 B
囊 I
。 O

送 O
朝 O
昏 O
雪 O
案 O
萤 O
灯 O
， O
三 O
绝 B
韦 I
编 O
。 O

且 O
休 O
颦 O
， O
韦 B
编 I
三 I
绝 I
， O
观 O
国 O
利 O
王 O
宾 O
。 O

张 O
延 O
赏 O
招 O
赘 O
时 O
叹 O
韦 B
皋 I
命 I
穷 I
， O
贾 O
公 O
闾 O
偷 O
香 O
处 O
知 O
韩 O
寿 O
情 O
浓 O
。 O

韦 B
偃 I
去 O
丹 O
青 O
自 O
少 O
， O
郭 O
熙 O
亡 O
紫 O
翠 O
谁 O
描 O
。 O

马 O
援 O
标 O
铜 B
柱 I
， O
班 O
超 O
指 O
玉 O
关 O
。 O
遥 O
看 O
， O
明 O
月 O
钱 O
唐 O
岸 O
， O
云 O
间 O
， O
山 O
头 O
更 O
有 O
山 O
。 O

金 O
谷 O
繁 O
华 O
梦 O
里 O
身 O
， O
铜 B
柱 I
陈 O
芳 O
纸 O
上 O
文 O
。 O

铁 O
瓮 O
金 O
牖 O
壮 O
九 O
关 O
， O
铜 B
柱 I
楼 I
船 I
控 O
百 O
蛮 O
。 O

《 O
辋 B
川 I
图 I
》 O
十 O
幅 O
生 O
绡 O
， O
老 O
桧 O
森 O
森 O
， O
古 O
树 O
萧 O
萧 O
。 O

每 O
日 O
乐 O
陶 O
陶 O
《 O
辋 B
川 I
图 I
》 O
画 O
里 O
， O
与 O
安 O
期 O
羡 O
门 O
何 O
异 O
。 O
- O
张 O
养 O
浩 O
〔 O
双 O
调 O
· O
落 O
梅 O
引 O
〕 O
- O
小 O
令 O
是 O
作 O
者 O
辞 O
官 O
归 O
田 O
后 O
所 O
写 O
， O
《 O
辋 O
川 O
图 O
》 O
比 O
喻 O
居 O
处 O
景 O
色 O
秀 O
美 O
。 O
③ O
绕 O
蓬 O
窗 O
六 O
曲 O
屏 O
风 O
面 O
， O
似 O
丹 O
青 O
《 O
辋 O
川 O
》 O
。 O

张 O
玩 O
着 O
《 O
辋 B
川 I
图 I
》 O
四 O
壁 O
烟 O
云 O
驰 O
骤 O
， O
拨 O
剌 O
着 O
峄 O
阳 O
琴 O
一 O
帘 O
风 O
雨 O
飕 O
飕 O
。 O

母 O
亲 O
道 O
豚 B
犬 I
东 O
行 O
百 O
步 O
忧 O
， O
… O
… O
趁 O
着 O
这 O
鹏 O
鹗 O
西 O
风 O
万 O
里 O
秋 O
。 O

他 O
拂 O
素 O
楮 O
鹅 B
溪 I
茧 I
， O
蘸 O
中 O
山 O
玉 O
兔 O
毫 O
， O
不 O
弱 O
如 O
骆 O
宾 O
王 O
夜 O
作 O
论 O
天 O
表 O
。 O

便 O
章 O
台 O
街 O
闲 O
信 O
马 O
， O
曲 O
江 O
岸 O
误 B
随 I
车 I
， O
且 O
不 O
如 O
竹 O
窗 O
深 O
闲 O
听 O
雪 O
。 O

哎 O
! O
想 O
当 O
日 O
有 O
一 O
个 O
狄 O
梁 O
公 O
曾 O
断 O
虎 O
， O
有 O
一 O
个 O
西 B
门 I
豹 I
会 I
投 I
巫 I
。 O

抱 O
经 O
纶 O
无 O
官 O
朝 O
北 O
阙 O
， O
买 O
犁 O
锄 O
有 O
子 O
事 O
西 B
畴 I
。 O

习 O
文 O
的 O
堪 O
叹 O
这 O
西 B
狩 I
获 I
麟 I
， O
获 O
麟 O
的 O
鲁 O
国 O
岂 O
知 O
夫 O
子 O
圣 O
。 O

山 O
旖 O
旎 O
妖 O
妍 O
如 O
西 B
子 I
， O
水 O
回 O
环 O
妩 O
媚 O
似 O
杨 O
妃 O
。 O

西 B
湖 O
也 O
怕 O
西 O
施 O
妒 O
， O
天 O
也 O
为 O
他 O
巧 O
对 O
付 O
。 O
晴 O
， O
也 O
宜 O
画 O
图 O
， O
阴 O
， O
也 O
宜 O
画 O
图 O
。 O

西 B
湖 O
若 O
此 O
， O
何 O
以 O
比 O
西 O
施 O
。 O

拙 O
哉 O
西 B
河 I
守 I
， O
胡 O
不 O
如 O
皋 O
鱼 O
? O

淡 O
妆 O
浓 O
抹 O
， O
轻 O
颦 O
微 O
笑 O
， O
端 O
的 O
胜 O
西 B
施 I
。 O
- O
杨 O
果 O
[ O
越 O
调 O
· O
小 O
桃 O
红 O
] O
- O
此 O
处 O
， O
作 O
者 O
以 O
西 O
施 O
来 O
比 O
喻 O
采 O
莲 O
女 O
的 O
美 O
貌 O
。 O
② O
颜 O
如 O
玉 O
， O
体 O
凝 O
脂 O
， O
绿 O
罗 O
裳 O
， O
红 O
锦 O
披 O
， O
貌 O
胜 O
西 O
施 O
。 O

缕 O
金 O
妆 O
七 O
宝 O
环 O
， O
玉 O
簪 O
挑 O
双 O
珠 O
凤 O
， O
比 O
西 B
施 I
宜 O
淡 O
宜 O
浓 O
。 O
- O
于 O
伯 O
渊 O
套 O
曲 O
[ O
仙 O
吕 O
· O
点 O
绛 O
唇 O
] O
[ O
哪 O
吒 O
令 O
] O
- O
此 O
用 O
西 O
施 O
比 O
喻 O
美 O
人 O
， O
并 O
用 O
苏 O
轼 O
写 O
西 O
湖 O
的 O
诗 O
句 O
， O
来 O
形 O
容 O
美 O
女 O
。 O
④ O
汉 O
和 O
番 O
昭 O
君 O
去 O
， O
越 O
吞 O
吴 O
西 O
子 O
归 O
， O
战 O
马 O
空 O
肥 O
。 O

若 O
是 O
越 O
勾 O
践 O
姑 O
苏 O
台 O
上 O
见 O
他 O
， O
那 O
西 B
施 I
半 O
筹 O
也 O
不 O
纳 O
， O
更 O
敢 O
早 O
十 O
年 O
败 O
国 O
亡 O
家 O
。 O

才 O
郎 O
好 O
似 O
潘 O
安 O
貌 O
， O
女 O
赛 O
西 B
施 I
， O
一 O
双 O
两 O
好 O
如 O
鱼 O
水 O
。 O

北 O
邙 O
烟 O
， O
西 B
州 I
泪 I
， O
先 O
朝 O
故 O
家 O
， O
破 O
冢 O
残 O
碑 O
。 O

朝 O
来 O
致 O
有 O
， O
西 B
山 I
爽 I
气 I
， O
不 O
羡 O
日 O
夕 O
佳 O
。 O

您 O
孩 O
儿 O
请 O
问 O
， O
孟 O
子 O
云 O
： O
“ O
西 B
子 I
蒙 I
不 I
洁 I
， O
人 O
皆 O
掩 O
鼻 O
而 O
过 O
之 O
” O
一 O
章 O
， O
正 O
意 O
何 O
如 O
? O

饭 B
颗 I
山 I
头 O
， O
锦 O
官 O
城 O
外 O
， O
典 O
尽 O
春 O
衣 O
。 O

得 O
一 O
舸 O
鸱 O
夷 B
去 I
， I
载 I
苎 I
罗 I
山 I
下 I
女 I
， I
便 I
改 I
姓 I
陶 I
朱 I
。 I
- I
刘 I
时 I
中 I
小 I
令 I
[ I
双 I
调 I
· I
水 I
仙 I
操 I
] I
- I
小 I
令 I
咏 I
渔 I
隐 I
者 I
， I
因 I
而 I
用 I
范 I
蠡 I
典 I
故 I
， I
鸱 I
夷 I
、 I
陶 I
朱 I
皆 I
指 I
范 I
蠡 I
; I
苎 I
罗 I
山 I
下 I
女 I
即 I
西 I
施 O
。 O
② O
便 O
去 O
波 O
莫 O
迟 O
， O
却 O
不 O
道 O
五 O
湖 O
西 O
子 O
嫁 O
鸱 O
夷 O
。 O

东 O
风 O
落 O
尽 O
西 B
园 I
锦 O
， O
知 O
他 O
为 O
甚 O
， O
情 O
怀 O
陡 O
恁 O
， O
懒 O
却 O
惜 O
花 O
心 O
。 O

留 O
得 O
东 O
君 O
少 O
住 O
些 O
， O
惟 O
恐 O
西 B
园 I
海 O
棠 O
谢 O
。 O

西 B
园 I
公 O
子 O
兴 O
未 O
阑 O
， O
盏 O
到 O
休 O
辞 O
惮 O
。 O
- O
佚 O
名 O
〔 O
中 O
吕 O
· O
朝 O
天 O
子 O
〕 O
- O
， O
西 O
园 O
公 O
子 O
则 O
喻 O
指 O
贵 O
公 O
子 O
。 O
④ O
为 O
甚 O
西 O
园 O
陡 O
恁 O
景 O
狼 O
藉 O
? O
正 O
是 O
东 O
君 O
不 O
管 O
人 O
憔 O
悴 O
! O

莫 O
不 O
是 O
丽 O
春 O
园 O
苏 O
卿 O
的 O
后 O
身 O
， O
多 O
应 O
是 O
西 B
厢 I
下 O
莺 O
莺 O
的 O
影 O
神 O
。 O

相 O
逢 O
常 O
约 O
西 B
厢 I
等 O
， O
到 O
来 O
不 O
奉 O
东 O
墙 O
命 O
， O
无 O
言 O
暗 O
省 O
。 O

我 O
愁 O
的 O
是 O
花 O
发 O
东 O
墙 O
， O
月 O
暗 O
西 B
厢 I
， O
云 O
迷 O
楚 O
岫 O
。 O

原 O
来 O
他 O
望 O
空 O
瞻 O
北 O
斗 O
， O
却 O
不 O
肯 O
和 O
月 O
待 O
西 B
厢 I
。 O

西 B
伯 I
文 I
王 I
善 I
养 I
老 I
， O
直 O
至 O
当 O
今 O
天 O
下 O
至 O
升 O
平 O
。 O

休 O
痴 O
休 O
呆 O
， O
蜗 B
角 I
蝇 I
头 I
， O
名 O
亲 O
共 O
利 O
切 O
， O
富 O
贵 O
似 O
花 O
上 O
蝶 O
， O
春 O
宵 O
梦 O
说 O
。 O

蜗 B
角 I
名 I
， I
蝇 I
头 I
利 O
， O
输 O
与 O
渊 O
明 O
陶 O
陶 O
醉 O
。 O
- O
滕 O
斌 O
〔 O
中 O
吕 O
· O
普 O
天 O
乐 O
〕 O
- O
是 O
说 O
为 O
小 O
小 O
的 O
虚 O
名 O
浮 O
利 O
争 O
夺 O
， O
不 O
如 O
像 O
陶 O
渊 O
明 O
那 O
样 O
以 O
酒 O
自 O
娱 O
。 O
③ O
嗟 O
尘 O
世 O
， O
人 O
斗 O
取 O
， O
蜗 O
名 O
蝇 O
利 O
待 O
何 O
如 O
。 O

只 O
为 O
蝇 O
头 B
蜗 I
角 O
微 O
名 O
利 O
， O
致 O
使 O
地 O
北 O
天 O
南 O
怨 O
别 O
离 O
。 O

蜗 B
牛 I
角 I
上 O
争 O
人 O
我 O
， O
梦 O
魂 O
中 O
一 O
枕 O
南 O
柯 O
。 O

蜗 B
角 I
虚 I
名 I
， I
蝇 I
头 I
微 O
利 O
， O
拆 O
鸳 O
鸯 O
在 O
两 O
下 O
里 O
。 O

你 O
看 O
那 O
蜗 B
角 I
名 I
蝇 I
头 I
利 O
， O
多 O
多 O
少 O
少 O
? O
我 O
则 O
待 O
夜 O
睡 O
到 O
明 O
， O
明 O
睡 O
到 O
